Text,Video URL,Region,Label
miêu tả,https://qipedc.moet.gov.vn/videos/W02214.mp4?autoplay=true,,miêu_tả
miến,https://qipedc.moet.gov.vn/videos/D0394.mp4?autoplay=true,,miến
miền Bắc Việt Nam,https://qipedc.moet.gov.vn/videos/W02211.mp4?autoplay=true,,miền_Bắc_Việt_Nam
miền Nam Việt Nam,https://qipedc.moet.gov.vn/videos/W02212.mp4?autoplay=true,,miền_Nam_Việt_Nam
mua bán,https://qipedc.moet.gov.vn/videos/W02266.mp4?autoplay=true,,mua_bán
mua vé,https://qipedc.moet.gov.vn/videos/W02267.mp4?autoplay=true,,mua_vé
mui xe,https://qipedc.moet.gov.vn/videos/W02280.mp4?autoplay=true,,mui_xe
muối,https://qipedc.moet.gov.vn/videos/D0456.mp4?autoplay=true,,muối
muối i-ốt,https://qipedc.moet.gov.vn/videos/W01725.mp4?autoplay=true,,muối_i-ốt
muốn,https://qipedc.moet.gov.vn/videos/W02221B.mp4?autoplay=true,B,muốnB
muốn,https://qipedc.moet.gov.vn/videos/W02221N.mp4?autoplay=true,N,muốnN
muốn,https://qipedc.moet.gov.vn/videos/W02221T.mp4?autoplay=true,T,muốnT
muốn không?,https://qipedc.moet.gov.vn/videos/D0189B.mp4?autoplay=true,B,muốn_không?B
muốn không?,https://qipedc.moet.gov.vn/videos/D0189T.mp4?autoplay=true,T,muốn_không?T
muốn không?,https://qipedc.moet.gov.vn/videos/D0189N.mp4?autoplay=true,N,muốn_không?N
muộn,https://qipedc.moet.gov.vn/videos/W02281.mp4?autoplay=true,,muộn
màn,https://qipedc.moet.gov.vn/videos/W02120T.mp4?autoplay=true,T,mànT
màn,https://qipedc.moet.gov.vn/videos/W02120B.mp4?autoplay=true,B,mànB
màn,https://qipedc.moet.gov.vn/videos/W02120N.mp4?autoplay=true,N,mànN
màu cam,https://qipedc.moet.gov.vn/videos/W02132.mp4?autoplay=true,,màu_cam
màu nhiệm,https://qipedc.moet.gov.vn/videos/W02138.mp4?autoplay=true,,màu_nhiệm
màu nâu,https://qipedc.moet.gov.vn/videos/W02137T.mp4?autoplay=true,T,màu_nâuT
màu nâu,https://qipedc.moet.gov.vn/videos/W02137B.mp4?autoplay=true,B,màu_nâuB
màu nâu,https://qipedc.moet.gov.vn/videos/W02137N.mp4?autoplay=true,N,màu_nâuN
màu trắng,https://qipedc.moet.gov.vn/videos/W02140B.mp4?autoplay=true,B,màu_trắngB
màu trắng,https://qipedc.moet.gov.vn/videos/W02140N.mp4?autoplay=true,N,màu_trắngN
màu trắng,https://qipedc.moet.gov.vn/videos/W02140T.mp4?autoplay=true,T,màu_trắngT
màu xanh da trời,https://qipedc.moet.gov.vn/videos/W02142T.mp4?autoplay=true,T,màu_xanh_da_trờiT
màu xanh da trời,https://qipedc.moet.gov.vn/videos/W02142N.mp4?autoplay=true,N,màu_xanh_da_trờiN
màu xanh da trời,https://qipedc.moet.gov.vn/videos/W02142B.mp4?autoplay=true,B,màu_xanh_da_trờiB
màu xanh lá cây,https://qipedc.moet.gov.vn/videos/W02143T.mp4?autoplay=true,T,màu_xanh_lá_câyT
màu xanh lá cây,https://qipedc.moet.gov.vn/videos/W02143N.mp4?autoplay=true,N,màu_xanh_lá_câyN
màu xanh lá cây,https://qipedc.moet.gov.vn/videos/W02143B.mp4?autoplay=true,B,màu_xanh_lá_câyB
màu đen,https://qipedc.moet.gov.vn/videos/W02133B.mp4?autoplay=true,B,màu_đenB
màu đỏ,https://qipedc.moet.gov.vn/videos/W02134.mp4?autoplay=true,,màu_đỏ
má,https://qipedc.moet.gov.vn/videos/W02144.mp4?autoplay=true,,má
má (giống: mẹ),https://qipedc.moet.gov.vn/videos/W02110.mp4?autoplay=true,,má_(giống:_mẹ)
má hồng,https://qipedc.moet.gov.vn/videos/D0200.mp4?autoplay=true,,má_hồng
mách,https://qipedc.moet.gov.vn/videos/D0065T.mp4?autoplay=true,T,máchT
mách,https://qipedc.moet.gov.vn/videos/D0065N.mp4?autoplay=true,N,máchN
mách,https://qipedc.moet.gov.vn/videos/D0065B.mp4?autoplay=true,B,máchB
mái chèo,https://qipedc.moet.gov.vn/videos/W02116.mp4?autoplay=true,,mái_chèo
mái hiên,https://qipedc.moet.gov.vn/videos/W02117.mp4?autoplay=true,,mái_hiên
mái nhà,https://qipedc.moet.gov.vn/videos/W02118.mp4?autoplay=true,,mái_nhà
mái tóc,https://qipedc.moet.gov.vn/videos/W02119.mp4?autoplay=true,,mái_tóc
mái vòm,https://qipedc.moet.gov.vn/videos/W03859.mp4?autoplay=true,,mái_vòm
máy bơm,https://qipedc.moet.gov.vn/videos/W02146.mp4?autoplay=true,,máy_bơm
máy chiếu,https://qipedc.moet.gov.vn/videos/W02147.mp4?autoplay=true,,máy_chiếu
máy in,https://qipedc.moet.gov.vn/videos/W02148N.mp4?autoplay=true,N,máy_inN
máy in,https://qipedc.moet.gov.vn/videos/W02148B.mp4?autoplay=true,B,máy_inB
máy in,https://qipedc.moet.gov.vn/videos/W02148T.mp4?autoplay=true,T,máy_inT
máy khâu,https://qipedc.moet.gov.vn/videos/W02149.mp4?autoplay=true,,máy_khâu
máy quay,https://qipedc.moet.gov.vn/videos/W02150.mp4?autoplay=true,,máy_quay
máy tính (laptop),https://qipedc.moet.gov.vn/videos/W02151.mp4?autoplay=true,,máy_tính_(laptop)
máy tính bỏ túi,https://qipedc.moet.gov.vn/videos/W02152.mp4?autoplay=true,,máy_tính_bỏ_túi
máy vi tính,https://qipedc.moet.gov.vn/videos/W00732.mp4?autoplay=true,,máy_vi_tính
máy xúc,https://qipedc.moet.gov.vn/videos/D0318.mp4?autoplay=true,,máy_xúc
máy ảnh,https://qipedc.moet.gov.vn/videos/W02145.mp4?autoplay=true,,máy_ảnh
mâm cơm,https://qipedc.moet.gov.vn/videos/W02177.mp4?autoplay=true,,mâm_cơm
mâm ngũ quả,https://qipedc.moet.gov.vn/videos/W02178B.mp4?autoplay=true,B,mâm_ngũ_quảB
mâm ngũ quả,https://qipedc.moet.gov.vn/videos/W02178N.mp4?autoplay=true,N,mâm_ngũ_quảN
mâm ngũ quả,https://qipedc.moet.gov.vn/videos/W02178T.mp4?autoplay=true,T,mâm_ngũ_quảT
mây,https://qipedc.moet.gov.vn/videos/W02195.mp4?autoplay=true,,mây
mã vạch,https://qipedc.moet.gov.vn/videos/W02109.mp4?autoplay=true,,mã_vạch
mèo cào,https://qipedc.moet.gov.vn/videos/D0230.mp4?autoplay=true,,mèo_cào
mét (m),https://qipedc.moet.gov.vn/videos/W02197.mp4?autoplay=true,,mét_(m)
mét khối (m3),https://qipedc.moet.gov.vn/videos/W02198.mp4?autoplay=true,,mét_khối_(m3)
mét vuông (m2),https://qipedc.moet.gov.vn/videos/W02199.mp4?autoplay=true,,mét_vuông_(m2)
mê say (như: say mê),https://qipedc.moet.gov.vn/videos/W02202.mp4?autoplay=true,,mê_say_(như:_say_mê)
mê tín,https://qipedc.moet.gov.vn/videos/W02203.mp4?autoplay=true,,mê_tín
mênh mông,https://qipedc.moet.gov.vn/videos/W02205.mp4?autoplay=true,,mênh_mông
mía,https://qipedc.moet.gov.vn/videos/D0399.mp4?autoplay=true,,mía
mít tinh,https://qipedc.moet.gov.vn/videos/D0204.mp4?autoplay=true,,mít_tinh
móc áo,https://qipedc.moet.gov.vn/videos/W02218.mp4?autoplay=true,,móc_áo
móng chân,https://qipedc.moet.gov.vn/videos/W02223.mp4?autoplay=true,,móng_chân
móng tay,https://qipedc.moet.gov.vn/videos/W02225.mp4?autoplay=true,,móng_tay
móng vuốt,https://qipedc.moet.gov.vn/videos/W02226.mp4?autoplay=true,,móng_vuốt
mô hình,https://qipedc.moet.gov.vn/videos/W02227.mp4?autoplay=true,,mô_hình
mô tả,https://qipedc.moet.gov.vn/videos/D0426.mp4?autoplay=true,,mô_tả
môi,https://qipedc.moet.gov.vn/videos/W02235.mp4?autoplay=true,,môi
môi trường,https://qipedc.moet.gov.vn/videos/W02236.mp4?autoplay=true,,môi_trường
môn Giáo dục công dân,https://qipedc.moet.gov.vn/videos/W02240N.mp4?autoplay=true,N,môn_Giáo_dục_công_dânN
môn Giáo dục thể chất,https://qipedc.moet.gov.vn/videos/W02241.mp4?autoplay=true,,môn_Giáo_dục_thể_chất
môn Khoa học,https://qipedc.moet.gov.vn/videos/W02242.mp4?autoplay=true,,môn_Khoa_học
môn Kĩ thuật,https://qipedc.moet.gov.vn/videos/W02243T.mp4?autoplay=true,T,môn_Kĩ_thuậtT
môn Kĩ thuật,https://qipedc.moet.gov.vn/videos/W02243.mp4?autoplay=true,,môn_Kĩ_thuật
môn Kĩ thuật,https://qipedc.moet.gov.vn/videos/W02243B.mp4?autoplay=true,B,môn_Kĩ_thuậtB
môn Kĩ thuật,https://qipedc.moet.gov.vn/videos/W02243N.mp4?autoplay=true,N,môn_Kĩ_thuậtN
môn Lịch sử,https://qipedc.moet.gov.vn/videos/W02244T.mp4?autoplay=true,T,môn_Lịch_sửT
môn Lịch sử,https://qipedc.moet.gov.vn/videos/W02244N.mp4?autoplay=true,N,môn_Lịch_sửN
môn Lịch sử,https://qipedc.moet.gov.vn/videos/W02244B.mp4?autoplay=true,B,môn_Lịch_sửB
môn Mĩ thuật,https://qipedc.moet.gov.vn/videos/W02245.mp4?autoplay=true,,môn_Mĩ_thuật
môn Ngoại ngữ,https://qipedc.moet.gov.vn/videos/W02246.mp4?autoplay=true,,môn_Ngoại_ngữ
môn Sinh học,https://qipedc.moet.gov.vn/videos/W02247.mp4?autoplay=true,,môn_Sinh_học
môn Tin học và Công nghệ,https://qipedc.moet.gov.vn/videos/W02249.mp4?autoplay=true,,môn_Tin_học_và_Công_nghệ
môn Tiếng Việt,https://qipedc.moet.gov.vn/videos/W02248.mp4?autoplay=true,,môn_Tiếng_Việt
môn Toán,https://qipedc.moet.gov.vn/videos/W02250.mp4?autoplay=true,,môn_Toán
môn Tự nhiên và Xã hội,https://qipedc.moet.gov.vn/videos/W02251.mp4?autoplay=true,,môn_Tự_nhiên_và_Xã_hội
môn Âm nhạc,https://qipedc.moet.gov.vn/videos/W02238.mp4?autoplay=true,,môn_Âm_nhạc
môn Đạo đức,https://qipedc.moet.gov.vn/videos/W02239T.mp4?autoplay=true,T,môn_Đạo_đứcT
môn Đạo đức,https://qipedc.moet.gov.vn/videos/W02239N.mp4?autoplay=true,N,môn_Đạo_đứcN
môn Đạo đức,https://qipedc.moet.gov.vn/videos/W02239B.mp4?autoplay=true,B,môn_Đạo_đứcB
môn Địa lý,https://qipedc.moet.gov.vn/videos/W04066T.mp4?autoplay=true,T,môn_Địa_lýT
môn Địa lý,https://qipedc.moet.gov.vn/videos/W04066B.mp4?autoplay=true,B,môn_Địa_lýB
môn Địa lý,https://qipedc.moet.gov.vn/videos/W04066N.mp4?autoplay=true,N,môn_Địa_lýN
mõm,https://qipedc.moet.gov.vn/videos/W02220.mp4?autoplay=true,,mõm
mù chữ,https://qipedc.moet.gov.vn/videos/D0038.mp4?autoplay=true,,mù_chữ
mùa hè,https://qipedc.moet.gov.vn/videos/W02270B.mp4?autoplay=true,B,mùa_hèB
mùa hè,https://qipedc.moet.gov.vn/videos/W02270N.mp4?autoplay=true,N,mùa_hèN
mùa hè,https://qipedc.moet.gov.vn/videos/W02270T.mp4?autoplay=true,T,mùa_hèT
mùa thu,https://qipedc.moet.gov.vn/videos/W02271.mp4?autoplay=true,,mùa_thu
mùa xuân,https://qipedc.moet.gov.vn/videos/W02272B.mp4?autoplay=true,B,mùa_xuânB
mùa xuân,https://qipedc.moet.gov.vn/videos/W02272T.mp4?autoplay=true,T,mùa_xuânT
mùa xuân,https://qipedc.moet.gov.vn/videos/W02272N.mp4?autoplay=true,N,mùa_xuânN
mùa đông,https://qipedc.moet.gov.vn/videos/W02269.mp4?autoplay=true,,mùa_đông
múa,https://qipedc.moet.gov.vn/videos/W02276.mp4?autoplay=true,,múa
múa lân,https://qipedc.moet.gov.vn/videos/W02277.mp4?autoplay=true,,múa_lân
múa rối,https://qipedc.moet.gov.vn/videos/W02273.mp4?autoplay=true,,múa_rối
múa sạp,https://qipedc.moet.gov.vn/videos/W02278.mp4?autoplay=true,,múa_sạp
măng,https://qipedc.moet.gov.vn/videos/W02162.mp4?autoplay=true,,măng
mĩ thuật,https://qipedc.moet.gov.vn/videos/W02209.mp4?autoplay=true,,mĩ_thuật
mũ,https://qipedc.moet.gov.vn/videos/W02275.mp4?autoplay=true,,mũ
mũ lưỡi trai,https://qipedc.moet.gov.vn/videos/W02265.mp4?autoplay=true,,mũ_lưỡi_trai
mũi tên,https://qipedc.moet.gov.vn/videos/D0219.mp4?autoplay=true,,mũi_tên
mũm mĩm,https://qipedc.moet.gov.vn/videos/D0427.mp4?autoplay=true,,mũm_mĩm
mơ ngủ,https://qipedc.moet.gov.vn/videos/W02255.mp4?autoplay=true,,mơ_ngủ
mơ ước,https://qipedc.moet.gov.vn/videos/W02256.mp4?autoplay=true,,mơ_ước
mưa phùn,https://qipedc.moet.gov.vn/videos/W02282.mp4?autoplay=true,,mưa_phùn
mạch lạc,https://qipedc.moet.gov.vn/videos/W02112.mp4?autoplay=true,,mạch_lạc
mạch máu,https://qipedc.moet.gov.vn/videos/W02113.mp4?autoplay=true,,mạch_máu
mạng lưới,https://qipedc.moet.gov.vn/videos/W02125.mp4?autoplay=true,,mạng_lưới
mạnh bạo (giống: mạnh dạn),https://qipedc.moet.gov.vn/videos/W02129.mp4?autoplay=true,,mạnh_bạo_(giống:_mạnh_dạn)
mạnh mẽ,https://qipedc.moet.gov.vn/videos/W02131.mp4?autoplay=true,,mạnh_mẽ
mất (chết) (chỉ người),https://qipedc.moet.gov.vn/videos/D0252.mp4?autoplay=true,,mất_(chết)_(chỉ_người)
mất ngủ,https://qipedc.moet.gov.vn/videos/W02182.mp4?autoplay=true,,mất_ngủ
mất trí,https://qipedc.moet.gov.vn/videos/W02183.mp4?autoplay=true,,mất_trí
mấy giờ?,https://qipedc.moet.gov.vn/videos/W02196.mp4?autoplay=true,,mấy_giờ?
mầm cây,https://qipedc.moet.gov.vn/videos/W02180.mp4?autoplay=true,,mầm_cây
mầm non,https://qipedc.moet.gov.vn/videos/W02181.mp4?autoplay=true,,mầm_non
mẫu số,https://qipedc.moet.gov.vn/videos/W02191.mp4?autoplay=true,,mẫu_số
mẫu số bé,https://qipedc.moet.gov.vn/videos/W02192.mp4?autoplay=true,,mẫu_số_bé
mẫu số chung,https://qipedc.moet.gov.vn/videos/W02193.mp4?autoplay=true,,mẫu_số_chung
mẫu số lớn,https://qipedc.moet.gov.vn/videos/W02194.mp4?autoplay=true,,mẫu_số_lớn
mật khẩu,https://qipedc.moet.gov.vn/videos/W02187N.mp4?autoplay=true,N,mật_khẩuN
mật khẩu,https://qipedc.moet.gov.vn/videos/W02187B.mp4?autoplay=true,B,mật_khẩuB
mật khẩu,https://qipedc.moet.gov.vn/videos/W02187T.mp4?autoplay=true,T,mật_khẩuT
mật ong,https://qipedc.moet.gov.vn/videos/W02189.mp4?autoplay=true,,mật_ong
mắc áo,https://qipedc.moet.gov.vn/videos/W02155.mp4?autoplay=true,,mắc_áo
mắm,https://qipedc.moet.gov.vn/videos/W02161.mp4?autoplay=true,,mắm
mắng,https://qipedc.moet.gov.vn/videos/W02164T.mp4?autoplay=true,T,mắngT
mắng,https://qipedc.moet.gov.vn/videos/W02164N.mp4?autoplay=true,N,mắngN
mắng,https://qipedc.moet.gov.vn/videos/W02164B.mp4?autoplay=true,B,mắngB
mặc,https://qipedc.moet.gov.vn/videos/W02156.mp4?autoplay=true,,mặc
mặc kệ,https://qipedc.moet.gov.vn/videos/W02159.mp4?autoplay=true,,mặc_kệ
mặc quần áo,https://qipedc.moet.gov.vn/videos/W02160.mp4?autoplay=true,,mặc_quần_áo
mặt,https://qipedc.moet.gov.vn/videos/W02166.mp4?autoplay=true,,mặt
mặt dài,https://qipedc.moet.gov.vn/videos/W02175.mp4?autoplay=true,,mặt_dài
mặt nạ,https://qipedc.moet.gov.vn/videos/W02173.mp4?autoplay=true,,mặt_nạ
mặt vuông,https://qipedc.moet.gov.vn/videos/W02172.mp4?autoplay=true,,mặt_vuông
mặt đất,https://qipedc.moet.gov.vn/videos/W02171.mp4?autoplay=true,,mặt_đất
mềm mại,https://qipedc.moet.gov.vn/videos/W02204.mp4?autoplay=true,,mềm_mại
mệt không?,https://qipedc.moet.gov.vn/videos/D0370.mp4?autoplay=true,,mệt_không?
mệt mỏi,https://qipedc.moet.gov.vn/videos/D0369.mp4?autoplay=true,,mệt_mỏi
mọc ria mép,https://qipedc.moet.gov.vn/videos/D0283.mp4?autoplay=true,,mọc_ria_mép
mọc râu,https://qipedc.moet.gov.vn/videos/D0282.mp4?autoplay=true,,mọc_râu
mọc tóc,https://qipedc.moet.gov.vn/videos/D0281.mp4?autoplay=true,,mọc_tóc
mồ côi,https://qipedc.moet.gov.vn/videos/W02229.mp4?autoplay=true,,mồ_côi
mồ côi cha mẹ,https://qipedc.moet.gov.vn/videos/W02230.mp4?autoplay=true,,mồ_côi_cha_mẹ
mồ hôi,https://qipedc.moet.gov.vn/videos/W02231.mp4?autoplay=true,,mồ_hôi
mồ hôi nhễ nhại,https://qipedc.moet.gov.vn/videos/D0197.mp4?autoplay=true,,mồ_hôi_nhễ_nhại
mỗi,https://qipedc.moet.gov.vn/videos/W02237.mp4?autoplay=true,,mỗi
mỗi ngày,https://qipedc.moet.gov.vn/videos/D0169B.mp4?autoplay=true,B,mỗi_ngàyB
mỗi ngày,https://qipedc.moet.gov.vn/videos/D0169T.mp4?autoplay=true,T,mỗi_ngàyT
mỗi ngày,https://qipedc.moet.gov.vn/videos/D0169N.mp4?autoplay=true,N,mỗi_ngàyN
mộc nhĩ,https://qipedc.moet.gov.vn/videos/W02234.mp4?autoplay=true,,mộc_nhĩ
một cặp,https://qipedc.moet.gov.vn/videos/W02252.mp4?autoplay=true,,một_cặp
một là,https://qipedc.moet.gov.vn/videos/D0146.mp4?autoplay=true,,một_là
một mình,https://qipedc.moet.gov.vn/videos/W02254.mp4?autoplay=true,,một_mình
một tiếng,https://qipedc.moet.gov.vn/videos/D0410T.mp4?autoplay=true,T,một_tiếngT
một tiếng,https://qipedc.moet.gov.vn/videos/D0410B.mp4?autoplay=true,B,một_tiếngB
một tiếng,https://qipedc.moet.gov.vn/videos/D0410N.mp4?autoplay=true,N,một_tiếngN
một tiết học,https://qipedc.moet.gov.vn/videos/D0409.mp4?autoplay=true,,một_tiết_học
một ít/ một chút,https://qipedc.moet.gov.vn/videos/D0184.mp4?autoplay=true,,một_ít/_một_chút
một đôi,https://qipedc.moet.gov.vn/videos/W02253.mp4?autoplay=true,,một_đôi
mớ rau,https://qipedc.moet.gov.vn/videos/W02262.mp4?autoplay=true,,mớ_rau
mới,https://qipedc.moet.gov.vn/videos/W02264N.mp4?autoplay=true,N,mớiN
mới,https://qipedc.moet.gov.vn/videos/W02264B.mp4?autoplay=true,B,mớiB
mới,https://qipedc.moet.gov.vn/videos/W02264T.mp4?autoplay=true,T,mớiT
mời,https://qipedc.moet.gov.vn/videos/W02263.mp4?autoplay=true,,mời
mở,https://qipedc.moet.gov.vn/videos/W02257.mp4?autoplay=true,,mở
mở cửa,https://qipedc.moet.gov.vn/videos/W02258.mp4?autoplay=true,,mở_cửa
mở màn,https://qipedc.moet.gov.vn/videos/W02260.mp4?autoplay=true,,mở_màn
mở rộng,https://qipedc.moet.gov.vn/videos/W02261.mp4?autoplay=true,,mở_rộng
mở đầu,https://qipedc.moet.gov.vn/videos/W02259.mp4?autoplay=true,,mở_đầu
mục lục,https://qipedc.moet.gov.vn/videos/W02279.mp4?autoplay=true,,mục_lục
mục tiêu,https://qipedc.moet.gov.vn/videos/D0422.mp4?autoplay=true,,mục_tiêu
mục đích,https://qipedc.moet.gov.vn/videos/W03355.mp4?autoplay=true,,mục_đích
mứt,https://qipedc.moet.gov.vn/videos/W02283.mp4?autoplay=true,,mứt
mỳ tôm,https://qipedc.moet.gov.vn/videos/D0080T.mp4?autoplay=true,T,mỳ_tômT
mỳ tôm,https://qipedc.moet.gov.vn/videos/D0080N.mp4?autoplay=true,N,mỳ_tômN
mỳ tôm,https://qipedc.moet.gov.vn/videos/D0080B.mp4?autoplay=true,B,mỳ_tômB
mỳ vằn thắn,https://qipedc.moet.gov.vn/videos/D0081B.mp4?autoplay=true,B,mỳ_vằn_thắnB
mỳ ý,https://qipedc.moet.gov.vn/videos/D0082N.mp4?autoplay=true,N,mỳ_ýN
mỳ ý,https://qipedc.moet.gov.vn/videos/D0082B.mp4?autoplay=true,B,mỳ_ýB
mỳ ý,https://qipedc.moet.gov.vn/videos/D0082T.mp4?autoplay=true,T,mỳ_ýT
n,https://qipedc.moet.gov.vn/videos/D0505.mp4?autoplay=true,,n
nghe,https://qipedc.moet.gov.vn/videos/W02353.mp4?autoplay=true,,nghe
nghi ngờ,https://qipedc.moet.gov.vn/videos/W02359T.mp4?autoplay=true,T,nghi_ngờT
nghi ngờ,https://qipedc.moet.gov.vn/videos/W02359N.mp4?autoplay=true,N,nghi_ngờN
nghi ngờ,https://qipedc.moet.gov.vn/videos/W02359B.mp4?autoplay=true,B,nghi_ngờB
nghiêm khắc,https://qipedc.moet.gov.vn/videos/W02373T.mp4?autoplay=true,T,nghiêm_khắcT
nghiêm khắc,https://qipedc.moet.gov.vn/videos/W02373N.mp4?autoplay=true,N,nghiêm_khắcN
nghiêm khắc,https://qipedc.moet.gov.vn/videos/W02373B.mp4?autoplay=true,B,nghiêm_khắcB
nghiêm túc,https://qipedc.moet.gov.vn/videos/W02374.mp4?autoplay=true,,nghiêm_túc
nghiên cứu,https://qipedc.moet.gov.vn/videos/W02367.mp4?autoplay=true,,nghiên_cứu
nghiến răng,https://qipedc.moet.gov.vn/videos/W02375.mp4?autoplay=true,,nghiến_răng
nghé,https://qipedc.moet.gov.vn/videos/W02354T.mp4?autoplay=true,T,nghéT
nghé,https://qipedc.moet.gov.vn/videos/W02354B.mp4?autoplay=true,B,nghéB
nghé,https://qipedc.moet.gov.vn/videos/W02354N.mp4?autoplay=true,N,nghéN
nghênh nghênh (đầu),https://qipedc.moet.gov.vn/videos/D0459.mp4?autoplay=true,,nghênh_nghênh_(đầu)
nghĩ,https://qipedc.moet.gov.vn/videos/W02368.mp4?autoplay=true,,nghĩ
nghĩa bóng,https://qipedc.moet.gov.vn/videos/W02370.mp4?autoplay=true,,nghĩa_bóng
nghĩa trang,https://qipedc.moet.gov.vn/videos/W02371.mp4?autoplay=true,,nghĩa_trang
nghĩa đen,https://qipedc.moet.gov.vn/videos/W02366.mp4?autoplay=true,,nghĩa_đen
nghẹn ngào,https://qipedc.moet.gov.vn/videos/W02355.mp4?autoplay=true,,nghẹn_ngào
nghệ sĩ,https://qipedc.moet.gov.vn/videos/W02356.mp4?autoplay=true,,nghệ_sĩ
nghệ thuật,https://qipedc.moet.gov.vn/videos/W02357T.mp4?autoplay=true,T,nghệ_thuậtT
nghệ thuật,https://qipedc.moet.gov.vn/videos/W02357N.mp4?autoplay=true,N,nghệ_thuậtN
nghệ thuật,https://qipedc.moet.gov.vn/videos/W02357B.mp4?autoplay=true,B,nghệ_thuậtB
nghỉ hè,https://qipedc.moet.gov.vn/videos/W02360B.mp4?autoplay=true,B,nghỉ_hèB
nghỉ hè,https://qipedc.moet.gov.vn/videos/W02360T.mp4?autoplay=true,T,nghỉ_hèT
nghỉ hè,https://qipedc.moet.gov.vn/videos/W02360N.mp4?autoplay=true,N,nghỉ_hèN
nghỉ hưu,https://qipedc.moet.gov.vn/videos/W02362.mp4?autoplay=true,,nghỉ_hưu
nghỉ học,https://qipedc.moet.gov.vn/videos/W02361T.mp4?autoplay=true,T,nghỉ_họcT
nghỉ học,https://qipedc.moet.gov.vn/videos/W02361N.mp4?autoplay=true,N,nghỉ_họcN
nghỉ học,https://qipedc.moet.gov.vn/videos/W02361B.mp4?autoplay=true,B,nghỉ_họcB
nghỉ mát,https://qipedc.moet.gov.vn/videos/W02363.mp4?autoplay=true,,nghỉ_mát
nghỉ ngơi,https://qipedc.moet.gov.vn/videos/W02364.mp4?autoplay=true,,nghỉ_ngơi
nghị lực,https://qipedc.moet.gov.vn/videos/W02369.mp4?autoplay=true,,nghị_lực
ngoan ngoãn,https://qipedc.moet.gov.vn/videos/W02381.mp4?autoplay=true,,ngoan_ngoãn
ngon giấc,https://qipedc.moet.gov.vn/videos/W02388.mp4?autoplay=true,,ngon_giấc
ngon miệng,https://qipedc.moet.gov.vn/videos/W02390.mp4?autoplay=true,,ngon_miệng
ngoại hình,https://qipedc.moet.gov.vn/videos/W02378.mp4?autoplay=true,,ngoại_hình
ngoắc tay,https://qipedc.moet.gov.vn/videos/W02382.mp4?autoplay=true,,ngoắc_tay
ngoằn ngoèo,https://qipedc.moet.gov.vn/videos/W02385.mp4?autoplay=true,,ngoằn_ngoèo
ngoặc kép,https://qipedc.moet.gov.vn/videos/W02384.mp4?autoplay=true,,ngoặc_kép
ngoặc đơn,https://qipedc.moet.gov.vn/videos/W02383.mp4?autoplay=true,,ngoặc_đơn
nguy hiểm,https://qipedc.moet.gov.vn/videos/W02405T.mp4?autoplay=true,T,nguy_hiểmT
nguy hiểm,https://qipedc.moet.gov.vn/videos/W02405N.mp4?autoplay=true,N,nguy_hiểmN
nguy hiểm,https://qipedc.moet.gov.vn/videos/W02405B.mp4?autoplay=true,B,nguy_hiểmB
nguyên nhân,https://qipedc.moet.gov.vn/videos/W02407B.mp4?autoplay=true,B,nguyên_nhânB
nguyện vọng,https://qipedc.moet.gov.vn/videos/W02418.mp4?autoplay=true,,nguyện_vọng
nguệch ngoạc,https://qipedc.moet.gov.vn/videos/W02403.mp4?autoplay=true,,nguệch_ngoạc
nguồn gốc,https://qipedc.moet.gov.vn/videos/W02404.mp4?autoplay=true,,nguồn_gốc
nguội,https://qipedc.moet.gov.vn/videos/D0383.mp4?autoplay=true,,nguội
ngà voi,https://qipedc.moet.gov.vn/videos/W02324.mp4?autoplay=true,,ngà_voi
ngành nghề,https://qipedc.moet.gov.vn/videos/W02333.mp4?autoplay=true,,ngành_nghề
ngày Giải phóng miền Nam 30/4,https://qipedc.moet.gov.vn/videos/D0044N.mp4?autoplay=true,N,ngày_Giải_phóng_miền_Nam_30/4N
ngày Giải phóng miền Nam 30/4,https://qipedc.moet.gov.vn/videos/D0044B.mp4?autoplay=true,B,ngày_Giải_phóng_miền_Nam_30/4B
ngày Giải phóng miền Nam 30/4,https://qipedc.moet.gov.vn/videos/D0044T.mp4?autoplay=true,T,ngày_Giải_phóng_miền_Nam_30/4T
ngày Ngôn ngữ kí hiệu Quốc tế 23/9,https://qipedc.moet.gov.vn/videos/D0052B.mp4?autoplay=true,B,ngày_Ngôn_ngữ_kí_hiệu_Quốc_tế_23/9B
ngày Ngôn ngữ kí hiệu Quốc tế 23/9,https://qipedc.moet.gov.vn/videos/D0052N.mp4?autoplay=true,N,ngày_Ngôn_ngữ_kí_hiệu_Quốc_tế_23/9N
ngày Ngôn ngữ kí hiệu Quốc tế 23/9,https://qipedc.moet.gov.vn/videos/D0052T.mp4?autoplay=true,T,ngày_Ngôn_ngữ_kí_hiệu_Quốc_tế_23/9T
ngày Người khuyết tật Thế giới 3/12,https://qipedc.moet.gov.vn/videos/D0046T.mp4?autoplay=true,T,ngày_Người_khuyết_tật_Thế_giới_3/12T
ngày Người khuyết tật Thế giới 3/12,https://qipedc.moet.gov.vn/videos/D0046B.mp4?autoplay=true,B,ngày_Người_khuyết_tật_Thế_giới_3/12B
ngày Người khuyết tật Thế giới 3/12,https://qipedc.moet.gov.vn/videos/D0046N.mp4?autoplay=true,N,ngày_Người_khuyết_tật_Thế_giới_3/12N
